happiness_classification,norm_imports,norm_exports,fear,anger,surprise,sadness,disgust,joy,anticipation
happy,0.20471758568795942,0.5071216650967055,0.0741839762611275,0.0667655786350148,0.0311572700296735,0.0519287833827893,0.0267062314540059,0.0786350148367952,0.0979228486646884
happy,2.728364029071554,2.13804715073482,0.0588235294117647,0.0385395537525354,0.0344827586206896,0.0324543610547667,0.024340770791075,0.0892494929006085,0.0973630831643002
happy,1.6569735846706581,1.876553859698495,0.0805785123966942,0.0454545454545454,0.0206611570247933,0.0165289256198347,0.012396694214876,0.0702479338842975,0.1074380165289256
happy,20.553119931281515,24.877868189275077,0.0743801652892562,0.0429752066115702,0.0363636363636363,0.0264462809917355,0.0181818181818181,0.0611570247933884,0.1140495867768595
not-happy,6.717825872825291,4.419634417656796,0.0917537746806039,0.0476190476190476,0.0301974448315911,0.0557491289198606,0.0290360046457607,0.0871080139372822,0.08130081300813
not-happy,0.060612262220287726,0.009347104793481097,0.0506024096385542,0.0337349397590361,0.0457831325301204,0.0265060240963855,0.0313253012048192,0.1036144578313253,0.1036144578313253
not-happy,0.7799764703842622,0.1260746925898565,0.1148148148148148,0.0814814814814814,0.024074074074074,0.0592592592592592,0.0222222222222222,0.0444444444444444,0.074074074074074
not-happy,2.0056639353814756,0.8994989074967389,0.0591497227356746,0.0425138632162661,0.044362292051756,0.0388170055452865,0.0203327171903881,0.0813308687615526,0.0961182994454713
not-happy,0.4004816138469873,0.35773149821786837,0.0636792452830188,0.0212264150943396,0.0636792452830188,0.025943396226415,0.0283018867924528,0.0990566037735849,0.1132075471698113
happy,0.7951390720036087,0.7151118609852858,0.048076923076923,0.0096153846153846,0.0240384615384615,0.0144230769230769,0.0048076923076923,0.0769230769230769,0.0961538461538461
not-happy,0.4519844133478024,0.35433722077487756,0.0801457194899817,0.0473588342440801,0.0273224043715847,0.0327868852459016,0.0218579234972677,0.0546448087431694,0.0947176684881603
not-happy,0.3746344011086774,0.07911735679713153,0.0823244552058111,0.0484261501210653,0.0290556900726392,0.0435835351089588,0.0217917675544794,0.0799031476997578,0.1016949152542373
not-happy,0.45134608738853926,1.0837030964630185,0.0703296703296703,0.0549450549450549,0.0241758241758241,0.0461538461538461,0.0241758241758241,0.0725274725274725,0.0945054945054945
not-happy,1.9063627407291985,1.0137781196742917,0.0876623376623376,0.0162337662337662,0.0422077922077922,0.0389610389610389,0.0259740259740259,0.0616883116883116,0.0974025974025974
not-happy,1.1081981879247111,0.4464468864724288,0.0626029654036243,0.0560131795716639,0.0197693574958813,0.0395387149917627,0.0263591433278418,0.0774299835255354,0.0757825370675453
happy,0.8026021583009174,0.7922536652401022,0.05,0.0269230769230769,0.0326923076923076,0.0192307692307692,0.0134615384615384,0.0769230769230769,0.1115384615384615
happy,1.4498477901431361,2.2026858031891097,0.06963249516441,0.04642166344294,0.0444874274661508,0.0367504835589942,0.0309477756286266,0.06963249516441,0.0870406189555125
not-happy,0.4760186878378535,0.12373151093370098,0.0990206746463547,0.0674646354733405,0.0228509249183895,0.0554951033732317,0.0250272034820457,0.0859630032644178,0.0946681175190424
not-happy,1.9531112158025565,0.21479642747389216,0.0486725663716814,0.0265486725663716,0.0176991150442477,0.0331858407079646,0.0176991150442477,0.0663716814159292,0.1128318584070796
not-happy,0.6509503474287193,0.26174695473423953,0.0736994219653179,0.0361271676300578,0.0274566473988439,0.0361271676300578,0.0202312138728323,0.0578034682080924,0.1054913294797687
happy,0.8484815144382326,0.41801899204983095,0.0659340659340659,0.0549450549450549,0.0219780219780219,0.0549450549450549,0.0384615384615384,0.0769230769230769,0.0769230769230769
happy,0.8532524687972234,0.4018421049678553,0.0410958904109589,0.0308219178082191,0.0273972602739726,0.0222602739726027,0.0188356164383561,0.0650684931506849,0.0702054794520548
happy,2.405606548964473,2.6672225768094404,0.072,0.0586666666666666,0.0346666666666666,0.0426666666666666,0.0186666666666666,0.056,0.0906666666666666
not-happy,0.13427838645242704,0.023487652442001995,0.0654952076677316,0.0383386581469648,0.0223642172523961,0.023961661341853,0.0191693290734824,0.0702875399361022,0.1054313099041533
happy,3.0367738436364298,2.8669991414978133,0.0611979166666666,0.046875,0.0260416666666666,0.02734375,0.0169270833333333,0.0729166666666666,0.1184895833333333
happy,18.38637662655686,16.54807971797305,0.0910307898259705,0.0535475234270415,0.0414993306559571,0.0455153949129852,0.0174029451137884,0.0696117804551539,0.0963855421686747
happy,3.6782200395056894,5.183967232023421,0.0790697674418604,0.0674418604651162,0.0186046511627906,0.041860465116279,0.0232558139534883,0.0744186046511627,0.0930232558139534
not-happy,1.3635438785251863,0.9979086398101136,0.0751748251748251,0.0506993006993006,0.0506993006993006,0.0454545454545454,0.0332167832167832,0.0926573426573426,0.1048951048951049
not-happy,10.243031940794026,8.75212095417917,0.1088825214899713,0.0659025787965616,0.0458452722063037,0.0515759312320916,0.0401146131805157,0.0916905444126074,0.0659025787965616
happy,0.8141652281587765,0.5668740564009715,0.0802568218298555,0.0529695024077046,0.0465489566613162,0.0401284109149277,0.0176565008025682,0.0995184590690208,0.1075441412520064
happy,1.9436299875405938,1.6810498911232477,0.0702179176755447,0.0387409200968523,0.0338983050847457,0.072639225181598,0.0338983050847457,0.0774818401937046,0.0847457627118644
not-happy,83.25486453329134,52.908270637079504,0.0675,0.0375,0.035,0.035,0.0425,0.0725,0.075
happy,2.3887298063610913,2.8667074930616785,0.0811965811965812,0.0584045584045584,0.0242165242165242,0.0726495726495726,0.0441595441595441,0.047008547008547,0.0783475783475783
not-happy,0.4229050965028968,0.14456630862394018,0.0417287630402384,0.029806259314456,0.0253353204172876,0.0163934426229508,0.0238450074515648,0.0953800298062593,0.1117734724292101
not-happy,2.089118916958674,1.5127219618321828,0.0517647058823529,0.0411764705882352,0.0364705882352941,0.0247058823529411,0.0094117647058823,0.0988235294117647,0.1247058823529411
not-happy,16.51885341308061,19.211670781289776,0.0360824742268041,0.0231958762886597,0.0309278350515463,0.0128865979381443,0.0103092783505154,0.0541237113402061,0.1030927835051546
happy,18.230948884849123,20.21994269169594,0.0702005730659025,0.0401146131805157,0.0343839541547277,0.0458452722063037,0.0229226361031518,0.0716332378223495,0.0931232091690544
happy,2.0163611077893866,1.4614130212003387,0.045929018789144,0.0125260960334029,0.0313152400835073,0.0271398747390396,0.0104384133611691,0.0730688935281837,0.1064718162839248
not-happy,3.4405717232837105,1.2144079087135617,0.0822222222222222,0.0466666666666666,0.0177777777777777,0.0444444444444444,0.0244444444444444,0.0933333333333333,0.0711111111111111
happy,8.098780009855103,8.304959414986392,0.0701754385964912,0.0460526315789473,0.0197368421052631,0.0328947368421052,0.0219298245614035,0.0570175438596491,0.094298245614035
happy,10.736893108164134,5.2437456800322035,0.0845839017735334,0.068212824010914,0.0354706684856753,0.0518417462482946,0.0354706684856753,0.077762619372442,0.0832196452933151
happy,14.21981943806581,12.165981428409063,0.0788990825688073,0.0532110091743119,0.0275229357798165,0.0568807339449541,0.0275229357798165,0.0568807339449541,0.1027522935779816
not-happy,1.3440112739228425,0.5327505842276787,0.1260504201680672,0.0840336134453781,0.0273109243697479,0.0777310924369747,0.0525210084033613,0.0462184873949579,0.0798319327731092
happy,13.47436177918723,13.620158509902112,0.0748752079866888,0.0532445923460898,0.0232945091514143,0.0415973377703826,0.0232945091514143,0.0732113144758735,0.0848585690515806
happy,0.5565537190569251,0.4312123866211928,0.052892561983471,0.0495867768595041,0.0347107438016528,0.0330578512396694,0.0214876033057851,0.0892561983471074,0.0958677685950413
happy,13.062266903116099,13.64402077157637,0.0631001371742112,0.0288065843621399,0.0192043895747599,0.0342935528120713,0.0082304526748971,0.0795610425240054,0.1193415637860082
happy,0.9158993566962951,0.5766058690147471,0.0657084188911704,0.0369609856262833,0.028747433264887,0.0369609856262833,0.0266940451745379,0.0882956878850102,0.0841889117043121
not-happy,4.96995378680877,4.208388519059584,0.064516129032258,0.0391705069124423,0.032258064516129,0.0437788018433179,0.0184331797235023,0.0898617511520737,0.1175115207373272
not-happy,1.3354506369690844,1.38458373456042,0.0865671641791044,0.0567164179104477,0.0238805970149253,0.0686567164179104,0.044776119402985,0.0686567164179104,0.0895522388059701
not-happy,12.399597537560844,0.472527952198207,0.0597014925373134,0.0354477611940298,0.0279850746268656,0.0335820895522388,0.0186567164179104,0.1026119402985074,0.0932835820895522
happy,0.38800268138771815,1.0336036618298328,0.0561224489795918,0.0476190476190476,0.0255102040816326,0.0306122448979591,0.0204081632653061,0.0986394557823129,0.1173469387755102
not-happy,3.606156574896948,5.707171532307958,0.0630252100840336,0.0336134453781512,0.0252100840336134,0.0357142857142857,0.0147058823529411,0.0777310924369747,0.1176470588235294
not-happy,1.4770693109558475,0.21894798397573806,0.064516129032258,0.0473118279569892,0.0301075268817204,0.0451612903225806,0.0279569892473118,0.0903225806451612,0.086021505376344
happy,9.6147235859607,8.637267449098266,0.0836501901140684,0.0399239543726235,0.0304182509505703,0.0494296577946768,0.026615969581749,0.0703422053231939,0.1197718631178707
not-happy,6.015064313312025,2.842350017747624,0.0333333333333333,0.0277777777777777,0.0194444444444444,0.0166666666666666,0.0083333333333333,0.0777777777777777,0.1055555555555555
not-happy,2.1077093475466318,2.4032798436684844,0.0856697819314641,0.0591900311526479,0.0155763239875389,0.0451713395638629,0.0249221183800623,0.0809968847352024,0.0950155763239875
happy,1.8674380196296751,1.1486759048962085,0.0656934306569343,0.0620437956204379,0.0492700729927007,0.0401459854014598,0.0310218978102189,0.0821167883211678,0.0985401459854014
not-happy,6.751050050657474,6.781838027146867,0.037243947858473,0.0093109869646182,0.0335195530726257,0.0223463687150838,0.0148975791433892,0.0837988826815642,0.1173184357541899
not-happy,3.0727121613383703,1.3281483623975832,0.0641711229946524,0.0320855614973262,0.0320855614973262,0.0401069518716577,0.0213903743315508,0.0962566844919786,0.1096256684491978
not-happy,1.8089394350489012,2.062643711178769,0.0851788756388415,0.0511073253833049,0.0238500851788756,0.0477001703577512,0.0323679727427597,0.0971039182282793,0.0868824531516184
happy,1.7377789365255665,1.7147734862122146,0.0861111111111111,0.0777777777777777,0.0305555555555555,0.0472222222222222,0.0111111111111111,0.0777777777777777,0.0861111111111111
happy,1.4879962398312634,0.5884666263850286,0.0721649484536082,0.0441826215022091,0.0250368188512518,0.0471281296023564,0.0191458026509572,0.0883652430044182,0.0927835051546391
happy,3.9797474861988364,4.50966308545597,0.0572139303482587,0.044776119402985,0.0373134328358208,0.0472636815920398,0.0223880597014925,0.044776119402985,0.0970149253731343
happy,1.1529521539447307,0.6012680476058653,0.1172741679873217,0.126782884310618,0.0269413629160063,0.0839936608557844,0.0522979397781299,0.0427892234548335,0.0507131537242472
happy,3.4215209429721325,3.3264577287573873,0.0914285714285714,0.0757142857142857,0.0385714285714285,0.05,0.04,0.0828571428571428,0.1028571428571428
happy,3.314918860508483,3.4920122289940148,0.0843373493975903,0.0518072289156626,0.0228915662650602,0.0433734939759036,0.0289156626506024,0.0759036144578313,0.0903614457831325
happy,10.73088257802126,10.322659797137776,0.0560165975103734,0.0311203319502074,0.0311203319502074,0.0207468879668049,0.0207468879668049,0.0871369294605809,0.1078838174273859
happy,0.8163738510920618,0.8339213506229428,0.0715705765407554,0.0576540755467196,0.0318091451292246,0.0437375745526839,0.025844930417495,0.0795228628230616,0.0914512922465208
not-happy,0.6381844520469174,0.20833196025539594,0.0723192019950124,0.0349127182044887,0.0224438902743142,0.0224438902743142,0.0299251870324189,0.0598503740648379,0.1197007481296758
not-happy,0.9336920135128213,0.2005856282358202,0.0670103092783505,0.0541237113402061,0.0309278350515463,0.0541237113402061,0.0257731958762886,0.0798969072164948,0.1030927835051546
happy,4.725324460048415,4.706889618588556,0.1128266033254156,0.0676959619952494,0.0285035629453681,0.0475059382422802,0.0380047505938242,0.0415676959619952,0.0807600950118764
happy,0.22366966112909398,0.721488287184429,0.0921052631578947,0.0684210526315789,0.031578947368421,0.0473684210526315,0.0368421052631578,0.0736842105263157,0.081578947368421
happy,8.677895319610109,6.702788041922067,0.0755336617405583,0.0525451559934318,0.0344827586206896,0.0476190476190476,0.0295566502463054,0.064039408866995,0.0952380952380952
not-happy,0.528771554532366,0.45303463001782013,0.0673575129533678,0.044041450777202,0.0259067357512953,0.0336787564766839,0.0259067357512953,0.1036269430051813,0.0880829015544041
happy,0.1513219460917327,0.07938140712233344,0.0560271646859083,0.0373514431239388,0.0373514431239388,0.0271646859083191,0.0169779286926994,0.0628183361629881,0.0916808149405772
not-happy,2.389530837129592,1.7310792886108506,0.1044957472660996,0.071688942891859,0.0243013365735115,0.0510328068043742,0.0376670716889428,0.0789793438639125,0.0814094775212636
not-happy,9.777094096067149,15.983623155527845,0.0446601941747572,0.0388349514563106,0.0349514563106796,0.0368932038834951,0.0194174757281553,0.0757281553398058,0.1029126213592233
not-happy,1.5447830472036845,0.6886823697175193,0.0628637951105937,0.0535506402793946,0.0442374854481955,0.0256111757857974,0.0267753201396973,0.0861466821885913,0.1152502910360884
not-happy,1.367678169599813,0.2904882638458126,0.0528169014084507,0.0481220657276995,0.0246478873239436,0.0352112676056338,0.0258215962441314,0.0856807511737089,0.096244131455399
not-happy,3.019346715127257,2.3753649848909775,0.0456521739130434,0.0239130434782608,0.0304347826086956,0.0326086956521739,0.0108695652173913,0.0826086956521739,0.1282608695652174
not-happy,5.384946822985473,2.7789657788427866,0.0764617691154422,0.0509745127436281,0.025487256371814,0.0464767616191904,0.0239880059970015,0.0734632683658171,0.1124437781109445
not-happy,1.846242692412575,0.7446906639919981,0.0465116279069767,0.0465116279069767,0.0325581395348837,0.0511627906976744,0.0325581395348837,0.0790697674418604,0.1348837209302325
happy,0.9124200127110577,0.4035624771129782,0.0918984280532043,0.0507859733978234,0.0362756952841596,0.0556227327690447,0.0362756952841596,0.0725513905683192,0.094316807738815
not-happy,0.6859574400662174,1.5260070881224697,0.0951492537313432,0.0615671641791044,0.0373134328358208,0.042910447761194,0.0167910447761194,0.0876865671641791,0.1007462686567164
happy,2.7894999423818487,3.3502077156670693,0.0700636942675159,0.0605095541401273,0.0493630573248407,0.0636942675159235,0.0222929936305732,0.0891719745222929,0.090764331210191
happy,1.4870381716681378,1.4839330134360798,0.0857142857142857,0.0571428571428571,0.019047619047619,0.0253968253968253,0.0380952380952381,0.0857142857142857,0.0857142857142857
happy,1.311510540818068,0.5004992204743738,0.0776255707762557,0.0593607305936073,0.0319634703196347,0.0776255707762557,0.0365296803652968,0.0958904109589041,0.1095890410958904
happy,3.076246067153448,3.1431290012990627,0.0784044016506189,0.046767537826685,0.0220082530949105,0.046767537826685,0.0275103163686382,0.0742778541953232,0.1141678129298486
not-happy,206.3087640375971,221.6943244316474,0.0334728033472803,0.0209205020920502,0.0271966527196652,0.0146443514644351,0.0251046025104602,0.100418410041841,0.1338912133891213
not-happy,1.0861952955099161,0.37054685698892265,0.0780346820809248,0.0433526011560693,0.0375722543352601,0.0346820809248554,0.0202312138728323,0.0867052023121387,0.1098265895953757
not-happy,1.3876093311699724,1.1044430213864207,0.083640836408364,0.06150061500615,0.02460024600246,0.04920049200492,0.020910209102091,0.071340713407134,0.0996309963099631
happy,7.203493121282368,6.532172050943056,0.0503472222222222,0.0277777777777777,0.0208333333333333,0.0208333333333333,0.0173611111111111,0.0625,0.0885416666666666
happy,0.22290484522109583,0.034258926521092636,0.0613026819923371,0.028735632183908,0.0402298850574712,0.0383141762452107,0.0134099616858237,0.0900383141762452,0.0977011494252873
happy,8.166590707061662,9.852718466663928,0.0670731707317073,0.0589430894308943,0.0264227642276422,0.040650406504065,0.0182926829268292,0.1016260162601626,0.1097560975609756
not-happy,0.524040406802285,0.11180460667289722,0.0883620689655172,0.0603448275862069,0.0172413793103448,0.0495689655172413,0.0237068965517241,0.0689655172413793,0.0818965517241379
not-happy,3.5777127054108693,3.836875630309077,0.0620842572062084,0.0399113082039911,0.024390243902439,0.0354767184035476,0.0376940133037694,0.0864745011086474,0.0997782705099778
happy,1.9766104056595797,0.814730347512543,0.0687960687960688,0.0491400491400491,0.0343980343980344,0.0294840294840294,0.0122850122850122,0.0737100737100737,0.1031941031941031
happy,0.2190481330453973,0.16419572536243526,0.0764488286066584,0.0517879161528976,0.0369913686806411,0.0456226880394574,0.0308261405672009,0.0739827373612823,0.1035758323057953
happy,0.41779172359927685,0.0331286261431171,0.0573951434878587,0.0331125827814569,0.0242825607064017,0.0309050772626931,0.0198675496688741,0.086092715231788,0.0949227373068432
not-happy,4.269860014860378,0.24702843197859686,0.101639344262295,0.0688524590163934,0.0327868852459016,0.0459016393442622,0.0393442622950819,0.0721311475409836,0.0868852459016393
not-happy,0.5083423094029376,0.3727982566736364,0.0617283950617283,0.0317460317460317,0.0176366843033509,0.0229276895943562,0.0211640211640211,0.0723104056437389,0.0793650793650793
not-happy,1.5436163429544811,0.20932799197710567,0.0725806451612903,0.0380184331797235,0.042626728110599,0.032258064516129,0.0264976958525345,0.0956221198156682,0.1324884792626728
happy,1.122360347645329,2.0965911386101603,0.0686868686868686,0.0474747474747474,0.0242424242424242,0.0404040404040404,0.0303030303030303,0.0727272727272727,0.1
not-happy,1.6902759787229913,0.14661720767185119,0.0656565656565656,0.0429292929292929,0.0303030303030303,0.0378787878787878,0.0202020202020202,0.0808080808080808,0.0984848484848484
happy,0.25454442137086347,0.6466273345038528,0.0558766859344894,0.0443159922928709,0.0289017341040462,0.0443159922928709,0.0269749518304431,0.0828516377649325,0.0867052023121387
happy,3.261670680549992,3.219346882223545,0.0626223091976516,0.060665362035225,0.0195694716242661,0.0430528375733855,0.035225048923679,0.0743639921722113,0.0841487279843444
happy,1.5935531188505698,1.845284531320751,0.0657672849915683,0.0404721753794266,0.0320404721753794,0.0286677908937605,0.0185497470489038,0.0657672849915683,0.1112984822934232
not-happy,2.4356845825264157,1.5441784909364713,0.0382882882882882,0.0135135135135135,0.0472972972972973,0.0157657657657657,0.0067567567567567,0.1013513513513513,0.1193693693693693
happy,22.1797956876147,25.446816706200504,0.0851485148514851,0.0514851485148514,0.0237623762376237,0.0336633663366336,0.0217821782178217,0.0891089108910891,0.1207920792079207
not-happy,8.191420050215893,4.858670423691659,0.0990312163616792,0.0570505920344456,0.0322927879440258,0.0452099031216361,0.0333692142088266,0.0893433799784714,0.0893433799784714
not-happy,0.06975160288776079,0.010324376164951693,0.0358744394618834,0.0313901345291479,0.0538116591928251,0.0269058295964125,0.0201793721973094,0.0874439461883408,0.0919282511210762
not-happy,2.295080696587519,0.9559188332530774,0.0739219712525667,0.0472279260780287,0.0205338809034907,0.0472279260780287,0.0328542094455852,0.0698151950718685,0.1047227926078028
not-happy,0.9675575145542099,0.845455940016466,0.0696517412935323,0.0597014925373134,0.044776119402985,0.0497512437810945,0.0348258706467661,0.0945273631840796,0.1044776119402985
not-happy,0.4133902421308954,0.11479450616425262,0.0877944325481798,0.0749464668094218,0.038543897216274,0.0428265524625267,0.019271948608137,0.0770877944325481,0.0877944325481798
not-happy,0.46870400892842334,1.5168191214675546,0.0806845965770171,0.0709046454767726,0.0317848410757946,0.0611246943765281,0.0171149144254278,0.0709046454767726,0.0953545232273838
not-happy,1.125801054568913,0.5062270087620145,0.0805604203152364,0.0402802101576182,0.0140105078809106,0.0385288966725043,0.0350262697022767,0.073555166374781,0.0893169877408056
happy,0.9013553343380579,0.8733472808532077,0.0328947368421052,0.0164473684210526,0.0328947368421052,0.0197368421052631,0.006578947368421,0.0855263157894736,0.1184210526315789
happy,1.140195210668267,2.745510464247999,0.0690423162583518,0.0334075723830735,0.0267260579064587,0.0311804008908685,0.0267260579064587,0.0534521158129175,0.0913140311804008
not-happy,0.5399247460936025,0.1722829154895639,0.0904159132007233,0.0587703435804701,0.0352622061482821,0.050632911392405,0.0262206148282097,0.0858951175406871,0.1148282097649186
not-happy,1.7460082213272305,0.25188037261791785,0.0852459016393442,0.0590163934426229,0.0360655737704918,0.0360655737704918,0.0377049180327868,0.0672131147540983,0.1032786885245901
not-happy,0.6553392642891509,0.31477881885077313,0.080110497237569,0.0469613259668508,0.0331491712707182,0.0497237569060773,0.0303867403314917,0.1077348066298342,0.1160220994475138
happy,0.8127984497052883,0.4685142156243872,0.0607476635514018,0.0560747663551401,0.0210280373831775,0.0186915887850467,0.0257009345794392,0.0560747663551401,0.1144859813084112
happy,2.4830883095888536,2.40238018182741,0.0509666080843585,0.0439367311072056,0.0140597539543057,0.0228471001757469,0.015817223198594,0.0790861159929701,0.1124780316344463
not-happy,0.12433235067086937,0.026050346706482107,0.0476190476190476,0.037593984962406,0.0150375939849624,0.0350877192982456,0.025062656641604,0.0651629072681704,0.0827067669172932
happy,3.5501922393578624,3.2302739735037207,0.065040650406504,0.040650406504065,0.032520325203252,0.0264227642276422,0.0203252032520325,0.08130081300813,0.1199186991869918
happy,20.93747812433966,18.957602859862067,0.1054172767203514,0.0834553440702781,0.0366032210834553,0.0673499267935578,0.0351390922401171,0.0732064421669106,0.0805270863836017
happy,4.246702420569837,6.605374451843477,0.07429718875502,0.0602409638554216,0.0301204819277108,0.0421686746987951,0.0341365461847389,0.07429718875502,0.0883534136546184
not-happy,2.027789242719199,1.118127696145692,0.1009174311926605,0.073394495412844,0.0298165137614678,0.055045871559633,0.0435779816513761,0.0665137614678899,0.0825688073394495
not-happy,11.034849853935745,8.013130426855293,0.09375,0.05,0.01875,0.0333333333333333,0.0270833333333333,0.0645833333333333,0.0895833333333333
happy,0.9437396461192771,0.6056183043822657,0.0830039525691699,0.064558629776021,0.0474308300395256,0.0434782608695652,0.0250329380764163,0.0869565217391304,0.1067193675889328
happy,2.2100903962729,2.033467561365923,0.0791139240506329,0.0537974683544303,0.0189873417721519,0.0522151898734177,0.0237341772151898,0.060126582278481,0.0838607594936708
not-happy,106.32169445740546,70.20000979380907,0.0658436213991769,0.0390946502057613,0.0267489711934156,0.0452674897119341,0.0308641975308641,0.0617283950617283,0.0823045267489712
happy,2.979504818669759,3.3322168738930116,0.088829071332436,0.0646029609690444,0.0242261103633916,0.0592193808882907,0.0296096904441453,0.0511440107671601,0.0726783310901749
happy,0.48111734446237436,0.17652984479868455,0.0739827373612823,0.0369913686806411,0.0197287299630086,0.0345252774352651,0.0234278668310727,0.0813810110974106,0.0924784217016029
not-happy,2.321139512819223,1.6932763933123294,0.0493991989319092,0.0307076101468624,0.0400534045393858,0.0267022696929239,0.0066755674232309,0.0947930574098798,0.1321762349799733
not-happy,2.159871389627829,1.1059871870393614,0.0804597701149425,0.0459770114942528,0.0344827586206896,0.057471264367816,0.0172413793103448,0.0718390804597701,0.0919540229885057
not-happy,20.606771156804385,23.633382208290147,0.0779510022271715,0.0467706013363029,0.0200445434298441,0.0378619153674833,0.0178173719376391,0.0579064587973273,0.1002227171492204
not-happy,2.7474202708558506,1.1632798036265342,0.0585858585858585,0.0262626262626262,0.0282828282828282,0.0222222222222222,0.0161616161616161,0.0929292929292929,0.107070707070707
happy,22.41171292167927,21.56153881743509,0.072429906542056,0.0373831775700934,0.0455607476635514,0.0572429906542056,0.0198598130841121,0.080607476635514,0.0992990654205607
not-happy,0.7959853088417105,0.2571438185652818,0.0909090909090909,0.0779220779220779,0.0432900432900432,0.0735930735930736,0.0173160173160173,0.0735930735930736,0.0995670995670995
happy,2.5040504697234303,2.2665338626425617,0.0654867256637168,0.0584070796460177,0.0371681415929203,0.0566371681415929,0.031858407079646,0.0601769911504424,0.0849557522123893
happy,4.116482309999619,2.0777306111095757,0.0741444866920152,0.0456273764258555,0.0456273764258555,0.0171102661596958,0.0209125475285171,0.0817490494296578,0.1102661596958174
happy,9.624193637787021,9.590507827844675,0.0921052631578947,0.0570175438596491,0.0153508771929824,0.0548245614035087,0.0350877192982456,0.0416666666666666,0.087719298245614
happy,12.493234636904996,6.281039231323831,0.0702928870292887,0.0443514644351464,0.0242677824267782,0.0485355648535564,0.0200836820083682,0.0912133891213389,0.0878661087866108
happy,16.496159130996,13.643562564349404,0.080091533180778,0.0640732265446224,0.0434782608695652,0.0640732265446224,0.0274599542334096,0.0823798627002288,0.1167048054919908
happy,1.4838522837181736,0.6580127219399061,0.0985576923076923,0.0552884615384615,0.0264423076923076,0.1009615384615384,0.03125,0.0625,0.0721153846153846
happy,16.293959688828437,16.765761572526408,0.0779753761969904,0.0656634746922024,0.015047879616963,0.0601915184678522,0.0328317373461012,0.0615595075239398,0.0957592339261285
happy,0.6687454994467038,0.4530585736796644,0.068069306930693,0.0482673267326732,0.0198019801980198,0.0445544554455445,0.021039603960396,0.0804455445544554,0.0915841584158415
not-happy,2.3133280621221397,2.8054630241032035,0.0890756302521008,0.0453781512605042,0.026890756302521,0.0436974789915966,0.0302521008403361,0.0756302521008403,0.0907563025210084
happy,16.137256217408954,15.509302108115493,0.0560747663551401,0.0163551401869158,0.0093457943925233,0.014018691588785,0.0070093457943925,0.0654205607476635,0.0934579439252336
happy,1.0939127961489696,0.6685086846457912,0.0620767494356659,0.0530474040632054,0.0372460496613995,0.0395033860045146,0.0248306997742663,0.0948081264108352,0.0993227990970654
not-happy,6.387125184660269,5.289546291511514,0.0582010582010582,0.0440917107583774,0.0423280423280423,0.0352733686067019,0.0229276895943562,0.0864197530864197,0.109347442680776
not-happy,1.7343983239701546,1.620105935022433,0.0380047505938242,0.0261282660332541,0.0380047505938242,0.0237529691211401,0.009501187648456,0.0831353919239905,0.1163895486935867
happy,0.4153494864027533,1.414535302078357,0.0644216691068814,0.0468521229868228,0.0336749633967789,0.0512445095168374,0.0307467057101024,0.1010248901903367,0.089311859443631
not-happy,4.367849258537224,8.384651070099975,0.0594227504244482,0.0356536502546689,0.0271646859083191,0.0356536502546689,0.0118845500848896,0.0814940577249575,0.1103565365025466
not-happy,1.5965663989523313,0.26770811294111185,0.0993520518358531,0.038876889848812,0.0431965442764578,0.0626349892008639,0.0237580993520518,0.0777537796976241,0.1079913606911447
happy,10.837902924661144,9.849600541407519,0.1028151774785801,0.0697674418604651,0.0208078335373317,0.0575275397796817,0.0379436964504283,0.0832313341493268,0.0746634026927784
not-happy,7.193691304527251,3.428233761505566,0.0399500624219725,0.0349563046192259,0.0274656679151061,0.0274656679151061,0.0174781523096129,0.079900124843945,0.1023720349563046
not-happy,1.8281296513824352,1.9195963835996062,0.0536231884057971,0.0318840579710144,0.0217391304347826,0.0405797101449275,0.0188405797101449,0.0927536231884058,0.108695652173913
happy,2.191704438112473,1.3787865481140111,0.0708955223880597,0.0466417910447761,0.0373134328358208,0.0391791044776119,0.0279850746268656,0.085820895522388,0.0914179104477612
not-happy,7.98666292981803,7.099363164580046,0.0863930885529157,0.0691144708423326,0.0259179265658747,0.0539956803455723,0.0302375809935205,0.0475161987041036,0.0755939524838013
happy,0.3125372942883267,0.7155207786432172,0.0754716981132075,0.060796645702306,0.0356394129979035,0.040880503144654,0.0125786163522012,0.0859538784067086,0.1132075471698113
not-happy,3.8078026683496002,1.4820364975208944,0.0674157303370786,0.0262172284644194,0.0337078651685393,0.0187265917602996,0.0187265917602996,0.1011235955056179,0.1048689138576779
not-happy,2.1498511477671527,2.3460991452646502,0.1047765793528505,0.0570107858243451,0.0169491525423728,0.049306625577812,0.0416024653312788,0.073959938366718,0.0785824345146379
happy,2.0830532869142027,1.9053004790852517,0.0749250749250749,0.0499500499500499,0.0289710289710289,0.0449550449550449,0.0199800199800199,0.0889110889110889,0.1128871128871128
not-happy,1.8495147126248135,0.812287474785158,0.07429718875502,0.0502008032128514,0.0301204819277108,0.0481927710843373,0.0120481927710843,0.0763052208835341,0.1004016064257028
happy,4.504897883679399,5.047262982894995,0.0527426160337552,0.0274261603375527,0.0485232067510548,0.0253164556962025,0.0168776371308016,0.0822784810126582,0.0843881856540084
not-happy,1.299839182050218,0.6924289977145424,0.1160458452722063,0.1045845272206303,0.0300859598853868,0.0702005730659025,0.0415472779369627,0.0472779369627507,0.0845272206303724
